track_id,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
2UILyUt1270c0RoIxTBNnP,0.717,0.931,0.964,0.592,0.0314,4.35e-06,0.261,115.993,177960,2.966,Dançante e energética
3Tzgr29bOgxVSS71bpeoLJ,0.806,0.929,0.332,0.164,0.232,0.0,0.157,105.07,181588,3.026466666666667,Dançante e energética
6bQ3YsMCZdISxAnDIWM2hY,0.511,0.595,0.188,0.291,0.0298,3.53e-05,0.134,95.927,211640,3.5273333333333334,Equilibrada
6irFcHIQhLBbLTquGxZXha,0.752,0.605,0.521,0.334,0.404,0.0,0.156,164.858,114067,1.9011166666666666,Falado/Rap
0O902NFSnEwxbTNTluL2Ie,0.61,0.553,0.554,0.262,0.0346,0.044,0.0867,119.992,280710,4.6785,Equilibrada
7CWZVgUQXUF2rDpGjae1J6,0.537,0.47,0.719,0.611,0.113,0.0285,0.109,173.958,135797,2.2632833333333333,Acústica
7wPOMpOTxqaf2eVefEQU5U,0.623,0.727,0.345,0.131,0.0567,0.00121,0.104,136.105,214937,3.5822833333333333,Equilibrada
0UAUIhvxs5Zl2QKPDSpMq3,0.667,0.753,0.406,0.42,0.16,0.0,0.106,127.904,201618,3.3603,Equilibrada
36dfpaght4ZcDyNe6wWEfk,0.647,0.67,0.879,0.226,0.24,6.06e-05,0.208,176.175,167471,2.791183333333333,Positiva
3gAex0HrVg17v5z6gGiwUQ,0.502,0.566,0.256,0.29,0.0307,0.0357,0.106,75.03,261670,4.361166666666667,Equilibrada
4w5ioVLA2jho995QY2RHWS,0.718,0.668,0.707,0.361,0.0391,0.0,0.104,130.017,261506,4.358433333333333,Positiva
1gxXYbu3reRQZMCuh5jMnJ,0.465,0.824,0.449,0.716,0.307,0.0,0.125,83.238,247000,4.116666666666666,Acústica
2ABc8kK4RaccQs7NV2ddCC,0.749,0.671,0.898,0.0558,0.102,0.0,0.0995,100.015,273266,4.554433333333333,Positiva
7iTZD4M4zMyJhDKk7JQSun,0.445,0.121,0.291,0.539,0.134,0.0,0.0978,162.926,293573,4.892883333333334,Equilibrada
5iHZGWJIDGPjnQEXpLnI3n,0.495,0.797,0.721,0.0282,0.0378,0.0376,0.0605,90.338,379716,6.3286,Positiva
7jDophGhVVanhFlvkywzyX,0.793,0.545,0.588,0.127,0.324,0.0,0.116,82.03,190978,3.1829666666666667,Falado/Rap
7KVu3nqt9EcIEsre6LxCNe,0.76,0.421,0.855,0.872,0.0496,0.0,0.134,100.012,191999,3.1999833333333334,Acústica
7iz4fcxfbxnqB50ITIKaRa,0.766,0.548,0.201,0.0712,0.104,0.0715,0.152,136.016,174126,2.9021,Equilibrada
2NK2NdlDeRGcS4J5ZdMAKj,0.371,0.783,0.276,0.00254,0.0391,0.000128,0.339,131.595,280969,4.682816666666667,Equilibrada
3iX2aBQdzOMyqfc2umONBu,0.713,0.957,0.743,0.232,0.234,0.0,0.452,89.942,184615,3.0769166666666665,Dançante e energética
4ADX2Fg1pHM0EeUCmvigJg,0.682,0.571,0.714,0.396,0.0608,0.0,0.334,142.159,192719,3.2119833333333334,Positiva
3xC0qqn1KWCgNi4NobRkTE,0.813,0.782,0.423,0.274,0.247,0.0,0.339,128.036,247636,4.127266666666666,Dançante e energética
1GthdGLkffYiwjYNk0Gy66,0.573,0.623,0.459,0.104,0.0297,2.62e-06,0.115,134.9,248333,4.138883333333333,Equilibrada
3VKQHcllVFNbn1n5M5bnyE,0.443,0.839,0.505,0.0671,0.0609,8.65e-06,0.356,169.942,286000,4.766666666666667,Equilibrada
2qWx127uJ6Qk41wk2sWZJc,0.519,0.498,0.49,0.38,0.0413,6.44e-06,0.113,73.121,299000,4.983333333333333,Equilibrada
1Ozppabe5Tx59z2XEq65yH,0.695,0.555,0.523,0.0768,0.0306,0.0024,0.184,118.008,237306,3.9551,Equilibrada
6rrAa1Tzr00PzfrPUJ3QEz,0.51,0.667,0.407,0.54,0.0359,0.0,0.221,78.956,266655,4.44425,Equilibrada
3wQLbN1jRDawNvHvqyC7wJ,0.644,0.733,0.904,0.0126,0.0273,0.0,0.194,93.989,208751,3.4791833333333333,Positiva
4F8NuHhwTjco3NT1rGhMcs,0.599,0.811,0.889,0.105,0.0368,0.0,0.0915,139.948,187617,3.12695,Positiva
1nXx62nYa06ic40v2KNeGo,0.882,0.662,0.567,0.641,0.219,0.0,0.169,119.884,183250,3.0541666666666667,Acústica
2u1suQZ2iaj0yUomZ283Jz,0.848,0.581,0.486,0.373,0.269,1.34e-06,0.227,124.805,252180,4.203,Equilibrada
3nC6iMsN6ALaewr2LArtRQ,0.254,0.692,0.367,0.00965,0.0382,0.00408,0.16,166.036,302773,5.046216666666667,Equilibrada
3zWfjRtvm3gFEAjqeWScEl,0.191,0.0859,0.292,0.988,0.0389,0.902,0.115,161.21,113050,1.8841666666666668,Acústica
10n66m41IGjA2ZulKPK7Ew,0.552,0.608,0.835,0.148,0.0274,2.05e-05,0.332,88.002,188500,3.1416666666666666,Positiva
2SwQShWjZsxoGviEyaEMOX,0.816,0.696,0.81,0.201,0.153,0.000643,0.13,100.004,176268,2.9378,Positiva
3dqbjQcoEgezBPuAPt9zyj,0.34,0.379,0.145,0.947,0.0337,0.0121,0.141,123.941,184259,3.0709833333333334,Acústica
05BJ8vGejJnZlLGNDTn1FB,0.611,0.466,0.0502,0.0254,0.0332,0.264,0.084,140.008,209208,3.4868,Equilibrada
69RuOoiyE8yNt87aiBM2UC,0.643,0.592,0.544,0.685,0.278,0.0,0.1,62.508,155490,2.5915,Acústica
41o1OikLPIxHG3OBwtvpmU,0.543,0.565,0.421,0.497,0.292,5.23e-06,0.107,129.977,203915,3.3985833333333333,Equilibrada
6WLkV7mY1onlkxDrE8ujvO,0.884,0.463,0.349,0.29,0.594,0.0,0.11,130.141,195692,3.2615333333333334,Falado/Rap
0sBfrrFgkRkvb3woBnxwYD,0.809,0.464,0.441,0.483,0.373,0.0,0.111,140.006,164571,2.74285,Falado/Rap
0ynFJpdwxNpv22s2r5XEdj,0.667,0.645,0.499,0.0111,0.0319,0.000114,0.216,123.994,238064,3.9677333333333333,Equilibrada
4P7b0CQDQos4tBDmsfyh9x,0.541,0.84,0.91,0.146,0.0338,0.00986,0.302,137.04,200145,3.33575,Positiva
5708ZWpCPG8bTtbrcIPvGx,0.734,0.551,0.648,0.463,0.0974,4.09e-05,0.11,144.058,162384,2.7064,Equilibrada
0N7MNRg9RpwmB51U5cTjCv,0.388,0.498,0.259,0.65,0.0492,0.000806,0.0982,84.567,259339,4.322316666666667,Acústica
7F4yovnXyQ4WUrCLHiyyK7,0.857,0.628,0.758,0.529,0.0781,0.0,0.049,101.987,220506,3.6751,Positiva
5UgUXbFkcVG4hcjGpve0ta,0.537,0.417,0.478,0.646,0.0936,0.0,0.102,73.916,214256,3.5709333333333335,Acústica
1YFw7jP8wvkrvrJ8nVtkNv,0.389,0.516,0.434,0.835,0.0328,0.00243,0.0818,165.68,281566,4.6927666666666665,Acústica
304nrsKjxLAI84fXrAuQR2,0.716,0.671,0.666,0.0886,0.0453,0.00954,0.188,100.021,214200,3.57,Equilibrada
10gnTF3jj1awFsRNUKjWHg,0.495,0.969,0.621,0.00189,0.103,0.0,0.225,179.729,247720,4.128666666666667,Equilibrada
2iSzbTzpS9a5IzvZ1CslSV,0.811,0.731,0.795,0.065,0.133,0.0016,0.148,100.017,120122,2.0020333333333333,Dançante e energética
29DAF4DKeSlS8D8ctbDzI1,0.727,0.423,0.379,0.398,0.0532,0.146,0.116,100.038,140700,2.345,Equilibrada
20aL7puq4bsxxnOI5xz0Ya,0.78,0.721,0.747,0.222,0.471,0.0,0.111,79.996,192000,3.2,Dançante e energética
6fPa57Q0X4vjU8BpTa4U8B,0.772,0.652,0.619,0.309,0.0487,0.0,0.15,127.027,194567,3.242783333333333,Equilibrada
0NoGNBOL1IxYIWWcZBad6q,0.5,0.912,0.312,0.00181,0.0635,0.0,0.152,139.865,232041,3.86735,Equilibrada
7Ehc03bVHIf5NSU4EOYSgE,0.707,0.885,0.879,0.0672,0.0522,1.16e-06,0.0837,120.032,229200,3.82,Dançante e energética
7aiG5WVfv2TSRjrXqQA811,0.68,0.78,0.776,0.517,0.0336,1.7e-06,0.136,141.96,305481,5.09135,Positiva
3alzMs9dw6XR4gIjbM9GmC,0.437,0.535,0.439,0.159,0.152,0.0,0.343,92.819,195735,3.26225,Equilibrada
2BfHMFtcO4lMDCAveGXFfA,0.275,0.4,0.271,0.898,0.0282,0.426,0.12,93.117,130453,2.1742166666666667,Acústica
0E7Yn2tIKmwPecYtrR79Uv,0.753,0.826,0.486,0.0424,0.0421,0.0,0.281,94.052,212736,3.5456,Dançante e energética
4wD1Vpnw2jUHs07HeAEeFt,0.688,0.886,0.667,0.115,0.339,0.0,0.187,144.972,233379,3.88965,Falado/Rap
2WoePXK4XYZcLTRtPYMKUP,0.662,0.618,0.844,0.0716,0.26,0.0,0.317,91.004,210500,3.5083333333333333,Positiva
0vkCMfjUHi6NDcWQFrHebQ,0.624,0.452,0.187,0.027,0.0361,1.44e-05,0.244,74.015,148971,2.48285,Equilibrada
0Knau01dc3C81fbyOCSj9F,0.64,0.647,0.639,0.00947,0.0964,0.0,0.119,170.003,307764,5.1294,Equilibrada
4pSyXtDjPy9G601YfzpA8p,0.754,0.592,0.0374,0.00526,0.0718,0.039,0.246,140.061,449142,7.4857,Equilibrada
1067ZkQkZgEHszEfnFWEgM,0.446,0.872,0.424,0.0214,0.057,2.65e-06,0.0537,94.707,255047,4.250783333333334,Equilibrada
0etgJQI7MuU45j45hItfLE,0.672,0.813,0.679,0.239,0.304,0.0,0.115,91.938,137506,2.2917666666666667,Falado/Rap
6hPe40jIPik7hRZHwv7VtQ,0.553,0.778,0.207,0.244,0.0314,5.95e-05,0.129,94.973,262399,4.373316666666667,Equilibrada
1FQmfJurWWewYBHPeUL5UK,0.65,0.813,0.706,0.161,0.0358,3.49e-06,0.208,99.989,209226,3.4871,Positiva
7rxyem3ajHOyoAYbheLr38,0.537,0.621,0.608,0.218,0.069,0.0034,0.151,78.06,219477,3.65795,Equilibrada
3i5sulO1DlBMj1XaST28W0,0.67,0.712,0.65,0.571,0.0631,0.00079,0.144,125.834,395940,6.599,Equilibrada
0DT06IKGryQWR9pYnEaA85,0.597,0.832,0.454,0.0239,0.128,6.37e-06,0.0988,168.011,279240,4.654,Equilibrada
79uSVx8rnsOL9cHenhxjj8,0.775,0.572,0.284,0.177,0.507,0.0,0.0795,150.018,208747,3.4791166666666666,Falado/Rap
4I1JXqEZFMSH7y5xzEGGnH,0.642,0.79,0.39,0.0792,0.0568,0.000997,0.0985,130.052,239022,3.9837,Equilibrada
3jPifP48viX8AdmSOcUTMP,0.582,0.938,0.88,0.0296,0.0574,0.0,0.359,150.015,234661,3.911016666666667,Positiva
4RIlOkcNx3O9eFspSdEoQd,0.326,0.31,0.132,0.855,0.0908,0.263,0.148,176.021,239882,3.9980333333333333,Acústica
4cePIfEB7d8xNEcvdTC8tU,0.656,0.55,0.64,0.539,0.0253,2.92e-05,0.0809,92.778,232989,3.88315,Equilibrada
4SKKmtA5ZgbcLzcjTzl8iP,0.816,0.651,0.294,0.0132,0.0869,0.5,0.0811,110.001,194234,3.237233333333333,Equilibrada
2LJj6EepVuS7CtSuhA1a4g,0.766,0.687,0.123,0.209,0.0629,0.0044,0.105,94.996,186807,3.11345,Equilibrada
2JmSLEqFPhIeeIOuxOYucI,0.585,0.602,0.142,0.212,0.0572,2.68e-05,0.0672,180.027,204989,3.4164833333333333,Equilibrada
4oaQcMvtAdT95zgC4KjZVA,0.594,0.295,0.27,0.212,0.0364,0.0,0.138,148.013,260269,4.337816666666667,Equilibrada
4Qpc2aLfJqmqA2Kqj6bgun,0.573,0.595,0.394,0.389,0.3,0.0,0.242,160.045,169875,2.83125,Falado/Rap
7GcLztxPB9XHrCKsAiVlNy,0.752,0.667,0.5,0.0919,0.085,2.66e-05,0.265,123.976,193946,3.2324333333333333,Equilibrada
3B2iXJTdfe32vUmAsEYw5I,0.592,0.528,0.357,0.148,0.0968,0.0,0.0927,129.938,242037,4.03395,Equilibrada
2wRZom2rD6XFhTkv0uRlbl,0.684,0.51,0.0962,0.0734,0.0788,0.0,0.194,103.033,144490,2.408166666666667,Equilibrada
1Xfbnh0217t3gSfqIWHtFg,0.685,0.901,0.451,0.229,0.0608,2.77e-05,0.14,105.994,153962,2.5660333333333334,Equilibrada
0GRUdNbFzhCFceOI8fLHoQ,0.587,0.657,0.303,0.144,0.0833,0.000406,0.157,187.493,172800,2.88,Equilibrada
6mpF7xC1KXIlsczgPQmN1Z,0.578,0.58,0.313,0.696,0.249,0.0,0.736,107.069,267146,4.4524333333333335,Acústica
1B0Qu88HC3dch1V4tXtSwZ,0.458,0.757,0.456,0.625,0.0794,2.34e-05,0.325,169.823,352634,5.877233333333334,Acústica
0yvI86cWrXebjm9zSVcuQD,0.385,0.728,0.577,0.0845,0.123,0.0,0.149,133.499,219333,3.65555,Equilibrada
6nnKFhZdk8A8Ghw0px0Mog,0.732,0.606,0.778,0.0968,0.378,0.0,0.132,150.129,173538,2.8923,Positiva
0TnxZVgJKNtMfLddp6vvv4,0.663,0.676,0.276,0.0922,0.0557,0.0,0.163,130.969,222690,3.7115,Equilibrada
70t4FwQv2r1o9GQZmxrHVw,0.764,0.555,0.403,0.317,0.0722,0.0,0.165,124.136,172983,2.88305,Equilibrada
3MYtRN7kbtlNMNtGXCcQHh,0.377,0.701,0.539,0.0796,0.0773,2.29e-05,0.089,137.995,202666,3.3777666666666666,Equilibrada
6KWnBmoNBrUzYB3njC7wAX,0.661,0.81,0.618,0.305,0.0606,5.08e-05,0.0869,82.033,222531,3.70885,Equilibrada
2hVBDR2SJX5ypmlUtLB4wG,0.448,0.173,0.0381,0.635,0.0363,7.97e-05,0.0688,60.907,176005,2.9334166666666666,Acústica
3I8gqk9MQtq8iGRNfzTutY,0.793,0.908,0.663,0.045,0.0803,0.0,0.0442,122.035,249333,4.15555,Dançante e energética
7BHJeDZuB9QiTz7y5jewSj,0.656,0.669,0.335,0.202,0.0296,0.0,0.131,109.996,204186,3.4031,Equilibrada
7HLfJRAac399SuAd6Me2Bh,0.746,0.784,0.802,0.691,0.059,0.0,0.109,113.04,189508,3.1584666666666665,Dançante e energética
5Uegjzqb73WmTpGEbroA9D,0.434,0.568,0.413,0.00568,0.0289,0.0,0.0999,129.992,287253,4.78755,Equilibrada
02sEDfbS0iwKdagP309Gfy,0.76,0.629,0.304,0.126,0.196,0.00297,0.118,150.009,230350,3.839166666666667,Equilibrada
6UX8nGE5sT7FsUAgQILD6X,0.687,0.65,0.91,0.645,0.0837,0.0,0.115,93.33,212062,3.5343666666666667,Acústica
4ice9UF9ZbtANWAYNOptW7,0.765,0.711,0.38,0.372,0.334,0.0,0.121,150.085,135750,2.2625,Dançante e energética
26BXHBxL0h0V4wdKy9aXKX,0.765,0.699,0.553,0.448,0.13,0.0,0.308,120.009,242124,4.0354,Equilibrada
1F8PaZlw4n1Ds7lZfMUmU5,0.282,0.593,0.358,0.399,0.0521,0.0,0.208,159.219,225000,3.75,Equilibrada
21PiVlkfkG1UXjJAj2xksB,0.564,0.808,0.656,0.00304,0.224,4.44e-06,0.59,84.809,208948,3.482466666666667,Equilibrada
1x87xvhX9vvDsMSpGCJx2o,0.438,0.288,0.19,0.854,0.0324,0.0,0.0967,82.155,213949,3.5658166666666666,Acústica
2SGw7SCQWp1vdTAqiy9LnZ,0.33,0.514,0.349,0.588,0.0349,0.000613,0.112,152.087,257613,4.29355,Equilibrada
2FBQ0rV0S780tLI4I5oUWZ,0.471,0.831,0.224,0.767,0.0423,0.00022,0.135,145.944,300179,5.002983333333333,Acústica
5PzX50eYGKgceDgVbevYnG,0.906,0.582,0.489,0.0505,0.226,0.026,0.26,132.009,194000,3.2333333333333334,Equilibrada
6dWcsKnaJHd8gjJSnHh8Ar,0.351,0.304,0.312,0.929,0.0342,0.0,0.673,97.296,246644,4.110733333333333,Acústica
2xVoBE8IwIF3d7lpFE75iC,0.686,0.404,0.56,0.119,0.0268,0.000386,0.108,100.932,280600,4.676666666666667,Equilibrada
0HdOiqUyOvIKyMwDRcW4vh,0.544,0.353,0.264,0.454,0.0362,5.98e-06,0.0934,77.042,218662,3.6443666666666665,Equilibrada
1U2EecRng7FsdMZr3IlS0i,0.301,0.348,0.354,0.825,0.0454,0.0,0.118,175.3,303454,5.057566666666666,Acústica
2R0W3yzaYLWOz1pDzUpgkh,0.876,0.721,0.568,0.0216,0.116,0.0,0.0654,77.003,212357,3.539283333333333,Dançante e energética
35epJUtGmcvhxY3ho6BIfY,0.406,0.205,0.3,0.672,0.0448,0.00028,0.0926,132.844,178183,2.969716666666667,Acústica
36XWUlUGrfZ8da2fLbnNqj,0.638,0.893,0.567,0.0398,0.076,0.0,0.0801,127.947,165192,2.7532,Equilibrada
4Cfx42Bl9RH5Z0ruiZoccb,0.763,0.679,0.34,0.482,0.233,3.86e-06,0.112,135.071,208705,3.4784166666666665,Equilibrada
4U2Q0DTLuNKYnWmt3nXmd6,0.65,0.519,0.528,0.114,0.0323,1.05e-06,0.0756,74.932,221155,3.6859166666666665,Equilibrada
1G6oaokLtM7Tn5ddWYFqbl,0.515,0.353,0.534,0.816,0.0324,1.06e-06,0.678,147.517,227648,3.7941333333333334,Acústica
2G79dQYPEChZWac5hHi4UU,0.633,0.865,0.76,0.22,0.0546,6.62e-06,0.391,139.944,222680,3.711333333333333,Positiva
2RuYfjedS5DW26ejCu5nZC,0.685,0.701,0.2,0.0354,0.0363,0.796,0.109,100.003,229524,3.8254,Equilibrada
688td3ERdnPDqNyT80PAA8,0.745,0.9,0.504,0.0039,0.0665,0.000678,0.0946,128.014,168764,2.8127333333333335,Dançante e energética
6YOD2nHY0P3Usl4e58iO3m,0.609,0.638,0.184,0.0517,0.0363,0.0,0.0929,115.015,260608,4.343466666666667,Equilibrada
5nlAJwdemeX73vBXZhg1Fm,0.58,0.237,0.631,0.962,0.0357,0.000564,0.108,113.125,209645,3.494083333333333,Acústica
19cxPUMbttLsZhifmpKnId,0.783,0.481,0.521,0.106,0.249,0.0195,0.207,100.046,220824,3.6804,Equilibrada
0gb2OSLW7O6QFm3Wshx50B,0.502,0.413,0.178,0.578,0.0509,0.0,0.0521,191.728,282000,4.7,Equilibrada
3XI5LS5zvxcaqXIKXbr1ar,0.742,0.559,0.215,0.0146,0.254,0.000716,0.0852,89.972,155500,2.591666666666667,Equilibrada
7IPjHxPkwUbfVfKlh07VlJ,0.545,0.489,0.249,0.784,0.0309,0.0,0.0658,100.017,252693,4.21155,Acústica
1HHbvFwzFKz38MfEBJ4dPo,0.767,0.622,0.395,0.122,0.279,0.0,0.185,79.904,193796,3.2299333333333333,Equilibrada
48hmCZt8zQ35HPWt3jw7i8,0.891,0.891,0.69,0.278,0.381,0.0,0.691,102.892,180946,3.0157666666666665,Dançante e energética
3inki2RvQVvKtaruRmYcMJ,0.338,0.892,0.35,0.475,0.436,1.48e-05,0.0345,83.852,275086,4.584766666666667,Falado/Rap
4R654w6r5SSSmfyAzl0S86,0.726,0.906,0.573,0.672,0.0767,0.0,0.337,132.067,265454,4.4242333333333335,Dançante e energética
3qC0TjQ2bJSz3NSJjTQEj9,0.826,0.603,0.173,0.0615,0.137,4.27e-05,0.205,130.049,178385,2.9730833333333333,Equilibrada
359vccqtXdNwLIND0s2nok,0.514,0.262,0.382,0.824,0.0363,0.000156,0.0686,120.894,274901,4.581683333333333,Acústica
5rY3r2uYoHPswDaoQT0mmL,0.534,0.669,0.386,0.323,0.0442,0.034,0.223,86.968,338831,5.647183333333333,Equilibrada
6kUkJoXA4610jVIhS6unrv,0.78,0.702,0.38,0.266,0.144,0.000609,0.0896,149.986,193959,3.23265,Dançante e energética
6l7D7gpltHZOBXVzXjaA9t,0.704,0.871,0.95,0.159,0.0514,0.0,0.154,132.006,209995,3.4999166666666666,Dançante e energética
5RQOOES2NBTUhqhBaufWax,0.68,0.625,0.857,0.361,0.143,0.0179,0.0891,160.035,127500,2.125,Positiva
07MuBzFv2Eyx5MEjW9bPIo,0.455,0.575,0.172,0.789,0.0339,2.38e-05,0.19,109.959,236501,3.941683333333333,Acústica
37Bp57WSol5g0pLbXPVnQE,0.575,0.388,0.366,0.361,0.0338,5.04e-06,0.145,124.03,196346,3.2724333333333333,Equilibrada
5GviQ4GxF2KHohAW8DPvMg,0.895,0.515,0.347,0.493,0.079,0.0002,0.106,130.027,208561,3.4760166666666668,Equilibrada
460EBoaiW3WaGkLOKfo2CO,0.444,0.308,0.0689,0.126,0.064,0.0,0.141,112.853,254000,4.233333333333333,Equilibrada
0nXs17LnXEqk3rtRMTUjNi,0.572,0.817,0.583,0.0345,0.0418,1.27e-05,0.203,100.043,235020,3.917,Equilibrada
3cNw94RcgXmcKw0268eipF,0.814,0.914,0.741,0.186,0.0445,0.0,0.107,140.103,85008,1.4168,Dançante e energética
6mboYkYC6aXpdixTQAm1y6,0.776,0.531,0.789,0.11,0.119,0.0,0.118,92.027,265226,4.420433333333333,Positiva
2MCVxSNE8L8Ov3Qgi5Mb38,0.688,0.719,0.868,0.283,0.0281,4.54e-06,0.0774,112.013,233560,3.8926666666666665,Positiva
3OoxDuv9UEwukblwp7NqPm,0.538,0.325,0.522,0.158,0.0343,6.02e-05,0.116,105.323,198998,3.3166333333333333,Equilibrada
7jztxVlmqgxirfxNb3k9TB,0.731,0.97,0.748,0.479,0.0766,0.0,0.214,132.944,240760,4.012666666666667,Dançante e energética
73iHZz0omZYeHnoBzYFBOH,0.701,0.661,0.519,0.479,0.319,0.0,0.0971,140.031,205897,3.4316166666666668,Falado/Rap
0XoE4XmlJyz7UyfluaGXi3,0.726,0.498,0.665,0.00203,0.0478,0.000658,0.0967,104.954,192000,3.2,Equilibrada
0hSeZwrQcT7jQZVY2OeRRY,0.302,0.725,0.372,0.00577,0.0684,0.231,0.71,126.48,246549,4.10915,Equilibrada
3GXcF8i4agXLn1GrXIpZlw,0.516,0.586,0.25,0.0581,0.025,0.000243,0.114,147.777,260986,4.349766666666667,Equilibrada
75MDHWR9XFLAgDr2nHsH7e,0.905,0.323,0.351,0.399,0.301,0.000517,0.0748,98.535,138461,2.3076833333333333,Falado/Rap
3Dl93wvmDX415PsH5RDTk2,0.787,0.293,0.0913,0.345,0.237,0.0257,0.115,79.989,264765,4.41275,Equilibrada
4w03tdVI0Gyo3LRsKcVCSo,0.961,0.493,0.679,0.233,0.17,0.0,0.137,105.004,191639,3.193983333333333,Equilibrada
2r9siAoZ9yrt5CzPXHmxfX,0.547,0.73,0.249,0.0774,0.0367,0.00144,0.107,98.007,267306,4.4551,Equilibrada
6PC4FyTCCkOz6HvJnJlBKb,0.354,0.286,0.533,0.813,0.0356,0.0,0.189,141.309,263973,4.39955,Acústica
1s1MYfBzfabSOtpOy07bHA,0.546,0.121,0.52,0.896,0.0658,0.0,0.16,133.87,184145,3.0690833333333334,Acústica
1MtwgapAb0uB9FQph0qKTX,0.796,0.743,0.963,0.25,0.0375,2.14e-06,0.0402,143.046,226089,3.76815,Dançante e energética
4JRHYvSbFG7MaykB23AMYT,0.502,0.429,0.533,0.904,0.0339,0.0,0.282,157.951,223813,3.7302166666666667,Acústica
3UxPbLkQniiproORCEFgzH,0.412,0.343,0.217,0.871,0.0654,1.9e-05,0.25,84.76,261000,4.35,Acústica
3521U20eZSGzR5TJwgwVzR,0.612,0.528,0.313,0.233,0.045,0.0,0.153,103.797,230165,3.8360833333333333,Equilibrada
3I2RcaYY3bjZR1ia13kHGi,0.762,0.915,0.483,0.462,0.0821,0.0,0.0905,94.992,193611,3.22685,Dançante e energética
6tpYtU4s4h0cWiDD1qyPhW,0.359,0.609,0.611,0.000279,0.309,0.000904,0.173,79.443,246413,4.106883333333333,Falado/Rap
2VDDXzeL8f9DuX6QsZ4WXa,0.631,0.709,0.482,0.0358,0.0521,0.0,0.112,122.381,216456,3.6076,Equilibrada
7a6t3mi92Z7qDWxyPblbdZ,0.308,0.343,0.327,0.943,0.0325,0.948,0.114,99.448,214986,3.5831,Acústica
62FGiKU4IdFgb9au7uRMle,0.683,0.805,0.811,0.0741,0.0566,0.0,0.047,102.0,226928,3.7821333333333333,Positiva
63UlcXS3kWJXph9FL5zeWA,0.639,0.028,0.4,0.971,0.039,0.397,0.116,130.02,91303,1.5217166666666666,Acústica
2Bcf4MCdFoeuVg26w3x2La,0.689,0.6,0.96,0.0413,0.0849,2.02e-05,0.118,193.992,264466,4.407766666666666,Positiva
0aUhJQdCqJ5Xtrb8PoOE0F,0.511,0.489,0.364,0.816,0.0577,0.0,0.0936,96.841,146493,2.44155,Acústica
1ahsw2lavEiDcBd0BDE06Q,0.277,0.47,0.144,0.735,0.035,2.25e-06,0.189,99.847,210000,3.5,Acústica
05kp3xSFqvGpxEhtgDjras,0.626,0.725,0.632,0.501,0.243,0.0,0.192,86.895,214494,3.5749,Equilibrada
4BYVQZQizXAvMvAAk5Q757,0.486,0.488,0.836,0.677,0.0334,0.0,0.136,100.225,193640,3.227333333333333,Acústica
0Z24BDg7llOCkLHosxnmbD,0.582,0.406,0.541,0.806,0.0286,1.35e-05,0.0794,103.892,311293,5.1882166666666665,Acústica
7xsld6L73TJgWzOAsVYRIl,0.701,0.451,0.668,0.719,0.0593,7.11e-06,0.135,89.955,138666,2.3111,Acústica
7EFaH1sfrNZwJIYP7dJST2,0.58,0.479,0.352,0.224,0.191,0.0,0.133,119.758,198181,3.3030166666666667,Equilibrada
2efzFaOnSIlXcQkTAw2Dr6,0.742,0.834,0.645,0.163,0.23,0.0,0.863,137.039,190072,3.167866666666667,Dançante e energética
3mZQAM3IZdrzs61VoRe5wa,0.573,0.664,0.152,0.127,0.0357,0.0402,0.371,93.961,247710,4.1285,Equilibrada
1S4UvzpGRT6xJqrucICslQ,0.769,0.766,0.403,0.273,0.328,0.0,0.0522,127.761,260625,4.34375,Dançante e energética
4zsq1x8VqjjbyUSKSLU2eN,0.625,0.971,0.544,0.00529,0.146,7.11e-06,0.326,136.037,238163,3.9693833333333335,Equilibrada
7lZEYa1Xq69w1xvIp8hiTy,0.367,0.369,0.498,0.78,0.0449,0.0,0.0927,187.708,167723,2.7953833333333336,Acústica
1KNQbnpnsyp7lhP5BbPtD0,0.702,0.373,0.545,0.864,0.0615,0.00365,0.0903,85.074,106000,1.7666666666666666,Acústica
3LySeEB89ILe0D39Xzn20N,0.565,0.792,0.101,0.0316,0.135,0.000196,0.493,86.145,158894,2.648233333333333,Equilibrada
7deDMFMXrZgLY8JIXoEmxw,0.547,0.631,0.603,0.0201,0.248,0.0,0.254,171.789,137478,2.2913,Equilibrada
3iiZjpzqX9It7OcPmnIJl3,0.713,0.574,0.119,0.0751,0.0488,0.0,0.262,130.025,156513,2.60855,Equilibrada
2Y0rbMONCI9mU8h8lw1S5A,0.693,0.836,0.77,0.414,0.143,0.0,0.129,113.974,198933,3.31555,Positiva
6GU0hoKkcGELLLXIZvrLCW,0.655,0.637,0.371,0.469,0.185,0.0,0.0999,171.921,179200,2.986666666666667,Equilibrada
6Ydk01HgyFkkZ92UtwmdJu,0.664,0.569,0.424,0.442,0.137,0.0,0.313,89.982,282723,4.71205,Equilibrada
7HD8tXm2ussN67ZQe0z6HU,0.778,0.716,0.0826,0.000327,0.0375,0.0,0.0755,108.003,268888,4.481466666666667,Dançante e energética
2YWHanCmJIIwX33UgZhrnq,0.569,0.641,0.276,0.354,0.035,0.000137,0.297,121.903,176808,2.9468,Equilibrada
3qI8l5G1oTanBE2rbCnEId,0.702,0.676,0.409,0.599,0.103,7.14e-06,0.124,143.935,179239,2.9873166666666666,Equilibrada
