track_id,track_name,artists,main_artist,genre,popularity,popularity_level,is_hit,explicit,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
6eJ0qhctR7doDBkS9SL9cy,Think Of Me - From 'The Phantom Of The Opera' Motion Picture,"Andrew Lloyd Webber,Emmy Rossum,Patrick Wilson",Andrew Lloyd Webber,Show-Tunes,56,Média,Não hit,False,0.349,0.101,0.306,0.943,0.0387,0.0,0.0798,100.857,220826,3.6804333333333332,Acústica
0DqKMzTDVDiVHRqRvKjB1d,Land Of The Loving,Lea Salonga,Lea Salonga,Show-Tunes,24,Baixa,Não hit,False,0.254,0.346,0.146,0.729,0.033,0.000284,0.102,89.17,311720,5.195333333333333,Acústica
35hWvR2SVsWwzScQ4UEMED,So Will I,Ben Platt,Ben Platt,Show-Tunes,45,Média,Não hit,False,0.4,0.354,0.173,0.785,0.04,1.17e-06,0.147,84.438,251424,4.1904,Acústica
2SgZePyzTZ6UjzAr5e1Ax5,The Sower,"Matt Dahan,Kelly Lynne D'angelo,Natalie Llerena,Joe Viba,Mariah Rose Faith,Jaime Lyn Beatty,Michael Minto,Clayton Snyder,Huck Walton,Dylan Saunders,Starry Company",Matt Dahan,Show-Tunes,24,Baixa,Não hit,False,0.375,0.27,0.191,0.871,0.0324,0.0,0.158,107.239,241709,4.028483333333333,Acústica
5xPGUSp6NldVlenaS1fwsd,Climb Ev'ry Mountain - Reprise,Julie Andrews,Julie Andrews,Show-Tunes,42,Média,Não hit,False,0.158,0.236,0.321,0.875,0.0307,0.000924,0.251,75.419,80760,1.346,Acústica
0ZwCQw4tzcMGq8wZpx1KjX,Dead Girl Walking (Reprise),"Barrett Wilbert Weed,Michelle Duffy,Daniel Cooney,Ryan McCartan,Elle McLemore",Barrett Wilbert Weed,Show-Tunes,59,Média,Não hit,False,0.745,0.6,0.706,0.403,0.18,0.0,0.0595,110.275,166600,2.776666666666667,Positiva
7BKbcBpIS7jMKsjbry09JF,"The Whole ""Being Dead"" Thing","Alex Brightman,Beetlejuice Original Broadway Cast Recording Ensemble",Alex Brightman,Show-Tunes,59,Média,Não hit,False,0.525,0.84,0.666,0.433,0.123,0.0,0.43,155.95,223564,3.7260666666666666,Equilibrada
6p3UAY43Njawwn8zHDUGpj,Die roten Stiefel,"Original (German) Cast of ""Tanz Der Vampire""","Original (German) Cast Of ""Tanz Der Vampire""",Show-Tunes,24,Baixa,Não hit,False,0.226,0.628,0.226,0.274,0.0538,0.308,0.394,80.546,266626,4.443766666666667,Equilibrada
0DEdotwMuVmPQDVoWspmbU,Don Juan,"Andrew Lloyd Webber,Victor Mcguire",Andrew Lloyd Webber,Show-Tunes,25,Baixa,Não hit,False,0.338,0.216,0.0913,0.87,0.14,0.0,0.335,76.959,240600,4.01,Acústica
0BAvfy66AgcVs6PKbIumEp,Rebecca,"Susan Rigvava-Dumas, Carsten Lepper",Susan Rigvava-Dumas,Show-Tunes,24,Baixa,Não hit,False,0.408,0.642,0.296,0.708,0.173,0.0,0.903,94.744,221466,3.6911,Acústica
6pm1oZnmPYzSq66AN301hM,"Down to the Sea (from ""The Little Mermaid II: Return to the Sea"")","Jodi Benson,Samuel E. Wright,Rob Paulsen,Clancy Brown,Kay E Kuter",Jodi Benson,Show-Tunes,24,Baixa,Não hit,False,0.437,0.539,0.566,0.734,0.0845,0.0,0.134,121.544,211160,3.5193333333333334,Acústica
4Zz6QVQUUs8HD3NlNQwh8P,"Twice In Every Show - Original Broadway Cast Recording: ""Spamalot""","Sara Ramirez,Tim Curry",Sara Ramirez,Show-Tunes,23,Baixa,Não hit,False,0.513,0.327,0.321,0.889,0.0532,2.39e-06,0.556,83.121,77533,1.2922166666666666,Acústica
1kEFzZpyfpgBYC0PnODx2F,That Time of Year,"Josh Gad,Idina Menzel,Kristen Bell,Cast - Olaf's Frozen Adventure",Josh Gad,Show-Tunes,47,Média,Não hit,False,0.586,0.432,0.805,0.652,0.0833,0.0,0.0916,129.1,183174,3.0529,Acústica
5zA1zzmjxuGGrYFQxFK1iH,Rebecca - Reprise,"Susan Rigvava-Dumas, Wietske van Tongeren, Schatten",Susan Rigvava-Dumas,Show-Tunes,24,Baixa,Não hit,False,0.37,0.518,0.399,0.659,0.133,0.0,0.781,97.888,251800,4.196666666666666,Acústica
3cG1HLC7TJCIJVK8IGmVUh,How I Am,"Mindi Dickstein,Jason Howland,'Little Women' Original Broadway Cast",Mindi Dickstein,Show-Tunes,24,Baixa,Não hit,False,0.52,0.324,0.443,0.906,0.055,5.56e-05,0.0596,77.565,192946,3.2157666666666667,Acústica
4Cf4x7lxls5ksUs8YLCoKL,The River Won't Flow,"Colin Donnell,Mykal Kilgore,'Songs for a New World' 2018 Encores! Off-Center Company",Colin Donnell,Show-Tunes,24,Baixa,Não hit,False,0.634,0.692,0.643,0.32,0.169,0.0,0.0785,78.515,244026,4.0671,Equilibrada
5i743sYJPU3n3fROvUOFij,The Proposal,"Santino Fontana,Laura Osnes,Rodgers + Hammerstein's Cinderella Original Broadway Ensemble",Santino Fontana,Show-Tunes,24,Baixa,Não hit,False,0.507,0.33,0.434,0.911,0.0441,0.000158,0.104,111.703,67906,1.1317666666666666,Acústica
1LZik4eONOZd2wuvHVdbmz,I Can't Do It Alone (Reprise),Bebe Neuwirth,Bebe Neuwirth,Show-Tunes,24,Baixa,Não hit,False,0.334,0.0551,0.448,0.862,0.0491,0.0,0.119,164.618,40533,0.67555,Acústica
1gzxqqARXetlyLd8FhyNdF,Bitter,Laura Osnes,Laura Osnes,Show-Tunes,23,Baixa,Não hit,False,0.482,0.296,0.158,0.67,0.0351,0.0,0.0735,120.832,265233,4.42055,Acústica
2FpSi2eJ6iUmVVvbkCwa7r,The Answer,"George Salazar,Joe Iconis",George Salazar,Show-Tunes,24,Baixa,Não hit,False,0.543,0.193,0.235,0.956,0.047,0.000221,0.114,117.428,294213,4.90355,Acústica
2rbkwvwtdWpDwthWnTpJMj,"Historian's Introduction to Act I - Original Broadway Cast Recording: ""Spamalot""",Christian Borle,Christian Borle,Show-Tunes,24,Baixa,Não hit,False,0.515,0.652,0.782,0.47,0.0769,3.56e-06,0.186,96.468,52333,0.8722166666666666,Positiva
65nD11y4W6hXok6gmu2jNy,Mr. & Mrs. Smith (SMASH Cast Version) (feat. Megan Hilty & Will Chase),"SMASH Cast,Megan Hilty,Will Chase",Smash Cast,Show-Tunes,24,Baixa,Não hit,False,0.491,0.184,0.278,0.923,0.0447,0.0,0.133,122.946,214560,3.576,Acústica
7nM6tPKNCqA8IT6WMp516A,(Let's Start) Tomorrow Tonight (SMASH Cast Version) (feat. Leslie Odom Jr.),"SMASH Cast,Leslie Odom Jr.",Smash Cast,Show-Tunes,24,Baixa,Não hit,False,0.537,0.582,0.658,0.189,0.0604,0.0,0.286,130.054,175120,2.9186666666666667,Equilibrada
6U34UVRTsOIqw0EGVBl4Nt,Kind oder nicht!,Jubiläumscast Wien 2012,Jubiläumscast Wien 2012,Show-Tunes,24,Baixa,Não hit,False,0.531,0.239,0.166,0.822,0.09,0.0,0.294,119.097,100760,1.6793333333333333,Acústica
4p9nwYUhmGYmfIDYCmAdzQ,"I Won't Say (I'm In Love) - From ""Hercules""","Susan Egan,Cheryl Freeman,LaChanze,Vaneese Thomas,Lillias White,Disney",Susan Egan,Show-Tunes,24,Baixa,Não hit,False,0.678,0.465,0.495,0.227,0.0445,0.0,0.191,121.175,139440,2.324,Equilibrada
1sFpuKukWsJWI44zfSW2lc,On Lexington & 52nd Street (SMASH Cast Version) (feat. Will Chase),"SMASH Cast,Will Chase",Smash Cast,Show-Tunes,24,Baixa,Não hit,False,0.452,0.473,0.22,0.362,0.0772,0.0,0.119,149.843,189226,3.153766666666667,Equilibrada
1UbhL65L7MkAwduXtxQtJI,Ewigkeit,"Original (German) Cast of ""Tanz Der Vampire""","Original (German) Cast Of ""Tanz Der Vampire""",Show-Tunes,24,Baixa,Não hit,False,0.469,0.51,0.0697,0.475,0.0337,0.0393,0.123,130.182,325506,5.4251,Equilibrada
2kaq4F56ljnxBWmEIPcWSZ,The Search Is Over,"Rock Of Ages Cast,Amy Spanger,Constantine Maroulis",Rock Of Ages Cast,Show-Tunes,24,Baixa,Não hit,False,0.407,0.463,0.324,0.248,0.0266,0.0,0.145,69.458,119293,1.9882166666666667,Equilibrada
74Ujz05mt5FVRn2DFKWAHB,Hilf mir durch die Nacht,"Wietske van Tongeren, Uwe Kröger",Wietske Van Tongeren,Show-Tunes,24,Baixa,Não hit,False,0.364,0.514,0.136,0.593,0.032,0.0,0.19,104.392,210546,3.5091,Equilibrada
4lXmWtJbFuC9DO4w61shsW,Don't Be Cruel,"Cheyenne Jackson,Jonathan Hadary",Cheyenne Jackson,Show-Tunes,24,Baixa,Não hit,False,0.731,0.46,0.873,0.542,0.221,0.0,0.0461,90.429,116106,1.9351,Positiva
3i39d7KtpiAHW5elg1WupN,The Phantom Of The Opera Symphonic Suite - Pt.2,"Andrew Lloyd Webber,The Andrew Lloyd Webber Orchestra,Simon Lee",Andrew Lloyd Webber,Show-Tunes,24,Baixa,Não hit,False,0.185,0.0654,0.0386,0.8,0.0372,0.968,0.102,87.218,142480,2.3746666666666667,Acústica
5LwLIlrVbTdN93fsF9btHD,Kein Lächeln war je so kalt,Jan Ammann,Jan Ammann,Show-Tunes,24,Baixa,Não hit,False,0.423,0.486,0.194,0.739,0.518,0.0,0.573,71.226,508906,8.481766666666667,Acústica
19rlEaN8BnwAhx7v7WRjQD,"Out Of Thin Air - From ""Aladdin and the King of Thieves"" / Soundtrack Version","Liz Callaway,Brad Kane",Liz Callaway,Show-Tunes,23,Baixa,Não hit,False,0.26,0.281,0.416,0.882,0.0324,0.0,0.109,96.723,133653,2.22755,Acústica
5fqLPH9U94o7bNiN1lTfgf,And They're Off,"Jonathan Groff,Alyse Alan Louis,Jenni Barber,Rema Webb,Bradley Dean,Quentin Earl Darrington,Josh Lamon",Jonathan Groff,Show-Tunes,24,Baixa,Não hit,False,0.375,0.695,0.488,0.661,0.068,0.0,0.571,78.715,212746,3.5457666666666667,Acústica
2dCmFaUiqWXJid6qhsDW5I,Sometimes When You Dream - Reprise,"Mindi Dickstein,Jason Howland,'Little Women' Original Broadway Cast",Mindi Dickstein,Show-Tunes,24,Baixa,Não hit,False,0.357,0.112,0.174,0.958,0.0439,0.000129,0.119,81.285,57626,0.9604333333333334,Acústica
0FgOMlLB0MB1UOCcDgRtEC,Good Morning Baltimore (Reprise),Marissa Jaret Winokur,Marissa Jaret Winokur,Show-Tunes,24,Baixa,Não hit,False,0.351,0.188,0.196,0.844,0.0378,5.68e-05,0.152,84.728,94200,1.57,Acústica
6PAxR05BFuivymyKqGWVL4,Transition 2,Lindsay Mendez,Lindsay Mendez,Show-Tunes,24,Baixa,Não hit,False,0.501,0.336,0.527,0.665,0.031,0.0,0.509,103.862,62773,1.0462166666666666,Acústica
1PFROCAwt5wkHVvfr5jJKk,A Christmas Song - Reprise,"Amy Spanger,Sebastian Arcelus,Beth Leavel,Matthew Gumley,Mark Jacoby,Original Broadway Company Of Elf The Musical",Amy Spanger,Show-Tunes,24,Baixa,Não hit,False,0.379,0.302,0.413,0.791,0.0455,0.0,0.504,146.671,195440,3.2573333333333334,Acústica
7t7bgsXoWNSnbBcxv13qNv,Silly Lullaby,Natasha Richardson,Natasha Richardson,Show-Tunes,24,Baixa,Não hit,False,0.566,0.0429,0.285,0.893,0.0748,0.000248,0.108,78.903,83066,1.3844333333333334,Acústica
7LMR72jSS3TC9MKRiQ3LEx,"Colors of the Wind - From ""Pocahontas""",Judy Kuhn,Judy Kuhn,Show-Tunes,24,Baixa,Não hit,False,0.291,0.239,0.256,0.936,0.0449,0.000915,0.0958,93.968,212960,3.5493333333333332,Acústica
0ZhhDLpggMzO8GDeWFuH1J,Magic in the Man (Bonus Track),Kate Baldwin,Kate Baldwin,Show-Tunes,24,Baixa,Não hit,False,0.525,0.192,0.409,0.897,0.189,0.0,0.18,74.741,230533,3.842216666666667,Acústica
28Tmk14BdrfaV2YzxpB35c,Cell Block Tango,"Catherine Zeta-Jones,Susan Misner,Deidre Goodwin,Denise Faye,Ekaterina Chtchelkanova,Mya Harrison,Taye Diggs",Catherine Zeta-Jones,Show-Tunes,57,Média,Não hit,False,0.601,0.34,0.654,0.393,0.363,0.0,0.456,125.309,442733,7.3788833333333335,Falado/Rap
5klrh466oGToybceGHPGAX,All I Ask Of You - From 'The Phantom Of The Opera' Motion Picture,"Andrew Lloyd Webber,Patrick Wilson,Emmy Rossum",Andrew Lloyd Webber,Show-Tunes,56,Média,Não hit,False,0.194,0.119,0.14,0.854,0.0398,0.000737,0.109,85.698,294160,4.902666666666667,Acústica
4BVRtkVPgXB1Mt2ZJlZc1n,Real Life,Robin de Jesus,Robin De Jesus,Show-Tunes,45,Média,Não hit,False,0.272,0.387,0.229,0.303,0.0344,0.00204,0.111,55.445,103772,1.7295333333333334,Equilibrada
1ptNsHq55TuLWj8RA2mo89,Tell Me,Lea Salonga,Lea Salonga,Show-Tunes,24,Baixa,Não hit,False,0.651,0.299,0.262,0.737,0.031,0.000111,0.0669,127.977,200881,3.3480166666666666,Acústica
09MvGKcju2jf2ktxDa0s17,Unmeltable Me - Outtake,Josh Gad,Josh Gad,Show-Tunes,47,Média,Não hit,False,0.685,0.435,0.765,0.402,0.622,0.0,0.312,79.168,85306,1.4217666666666666,Positiva
0v5NsGAppRbUa6JhOW5xKh,I Wanna Dance With Somebody,Shoshana Bean,Shoshana Bean,Show-Tunes,23,Baixa,Não hit,False,0.471,0.309,0.424,0.814,0.0425,0.0,0.118,117.25,288417,4.80695,Acústica
7wUNPNuP8M48viidSJULBf,Magical Lasso,"Andrew Lloyd Webber,Kevin McNally,Jennifer Ellison,Miranda Richardson",Andrew Lloyd Webber,Show-Tunes,23,Baixa,Não hit,False,0.442,0.107,0.152,0.85,0.438,0.0,0.221,77.9,79000,1.3166666666666667,Acústica
0TiUwSybDflJu4Qe2AUoGD,Bad Habit,Ben Platt,Ben Platt,Show-Tunes,49,Média,Não hit,False,0.339,0.495,0.121,0.379,0.0325,0.0,0.102,134.336,262760,4.379333333333333,Equilibrada
5t0rBwJ0ZeKAXkv0w35Kc3,Du bist meine Welt (Rudolf - Affaire Mayerling),"Mark Seibert,Ana Milva Gomes",Mark Seibert,Show-Tunes,23,Baixa,Não hit,False,0.197,0.307,0.168,0.773,0.036,0.0,0.313,80.805,294360,4.906,Acústica
6v2t926KhW8iEQ8BG5IYDJ,Easy Peasy,"Rob McClure,Cameron Adams,Aaron Kaburick,Aléna Watters,Mrs. Doubtfire Original Broadway Ensemble,Wayne Kirkpatrick,Karey Kirkpatrick,Mrs. Doubtfire Original Broadway Cast",Rob Mcclure,Show-Tunes,23,Baixa,Não hit,False,0.646,0.669,0.58,0.275,0.393,0.0,0.298,116.198,307080,5.118,Falado/Rap
64L9jlYeCVEojwVRpTaxcv,Big Time,Linda Eder,Linda Eder,Show-Tunes,23,Baixa,Não hit,False,0.665,0.564,0.623,0.391,0.073,0.0,0.0766,108.807,219440,3.6573333333333333,Equilibrada
3qvgUCl4p0MKMFsvn6bNsR,Vivo Per Lei,Musical Tenors,Musical Tenors,Show-Tunes,23,Baixa,Não hit,False,0.298,0.447,0.223,0.571,0.0334,0.0,0.114,66.163,268093,4.468216666666667,Equilibrada
5hXGYD3ItfFllTsp8t0Up6,Your Daddy's Son,Audra McDonald,Audra Mcdonald,Show-Tunes,24,Baixa,Não hit,False,0.289,0.0947,0.0933,0.955,0.0399,0.000181,0.0823,110.589,224200,3.736666666666667,Acústica
7fRt5HCt4KgLlH45wFQCho,Dead Mom,"Sophia Anne Caruso,Beetlejuice Original Broadway Cast Recording Ensemble",Sophia Anne Caruso,Show-Tunes,62,Média,Não hit,False,0.528,0.477,0.247,0.291,0.0319,0.0,0.0965,135.315,184147,3.0691166666666665,Equilibrada
2BxtysHaWJt9a4CeeE6tEp,Was Macht Einen König Aus,Patrick Stanke,Patrick Stanke,Show-Tunes,24,Baixa,Não hit,False,0.439,0.458,0.166,0.773,0.0369,1.34e-05,0.0931,69.559,189364,3.156066666666667,Acústica
60ZVjxWPlH7YXb4a8uOeZG,Prologue,Andrew Lloyd Webber,Andrew Lloyd Webber,Show-Tunes,24,Baixa,Não hit,False,0.503,0.0205,0.0394,0.845,0.285,0.0,0.0961,76.482,167533,2.7922166666666666,Acústica
1sBKqogwlK7aknmIiK1Z5q,Waitin',Sara Ramirez,Sara Ramirez,Show-Tunes,23,Baixa,Não hit,False,0.48,0.544,0.214,0.219,0.0593,0.0,0.202,165.926,196413,3.27355,Equilibrada
0SjjcXfArhzePhEzDNkY8z,Anybody Have a Map?,"Rachel Bay Jones,Jennifer Laura Thompson",Rachel Bay Jones,Show-Tunes,60,Média,Não hit,False,0.634,0.603,0.744,0.234,0.258,0.0,0.536,107.768,146853,2.44755,Positiva
35kPxG6AKmgsRPiKoiLsBr,Journey On,"Marin Mazzie,Peter Friedman,Mark Jacoby,Rod Campbell,Duane Martin Foster",Marin Mazzie,Show-Tunes,24,Baixa,Não hit,False,0.521,0.375,0.427,0.9,0.0529,5.49e-05,0.16,99.942,253333,4.222216666666666,Acústica
13had99Svkmg0RAUiKVCq9,Stop! Wait! What?!,Bryce Pinkham,Bryce Pinkham,Show-Tunes,23,Baixa,Não hit,False,0.746,0.34,0.661,0.745,0.628,0.0,0.15,126.819,108746,1.8124333333333333,Acústica
7uOl3EOoHEWnZTSKwsfKpR,"Blow, Gabriel, Blow","Patti LuPone,Anything Goes Ensemble (1987)",Patti Lupone,Show-Tunes,24,Baixa,Não hit,False,0.494,0.28,0.553,0.811,0.0923,4e-05,0.621,121.946,317066,5.284433333333333,Acústica
3sFOpn34RMKfOiwVwWQBRJ,Die Stärke einer liebenden Frau,"Kerstin Ibald, Wietske van Tongeren",Kerstin Ibald,Show-Tunes,23,Baixa,Não hit,False,0.412,0.504,0.358,0.694,0.0287,0.0,0.0912,152.016,144480,2.408,Acústica
0Ael0SuyfQumCV37SsqR49,Falling into You,"Steven Pasquale,Kelli O'Hara",Steven Pasquale,Show-Tunes,23,Baixa,Não hit,False,0.194,0.297,0.106,0.899,0.0356,2.79e-06,0.095,171.489,231653,3.8608833333333332,Acústica
05om7Ac9m7wKq1rHn4sHQh,"Monster - From ""Frozen: The Broadway Musical""","Caissie Levy,John Riddle,Original Broadway Cast of Frozen",Caissie Levy,Show-Tunes,53,Média,Não hit,False,0.41,0.457,0.147,0.214,0.0381,0.0,0.108,91.927,222653,3.7108833333333333,Equilibrada
1k4X8swIf57szy1H6Wvbbe,Was ist nur los mit ihm?,Kerstin Ibald,Kerstin Ibald,Show-Tunes,23,Baixa,Não hit,False,0.376,0.313,0.106,0.802,0.0304,0.0,0.166,80.525,165933,2.76555,Acústica
08GFyLAb7KubckhRMiHJnY,The Fall,"Cheyenne Jackson,Curtis Holbrook,Anika Larsen,Kenita Miller,Mary Testa,Jackie Hoffman,André Ward",Cheyenne Jackson,Show-Tunes,23,Baixa,Não hit,False,0.536,0.452,0.337,0.758,0.0426,0.0,0.358,122.927,122440,2.0406666666666666,Acústica
66QHglMgKA8shX7yF2kdet,"Rudolf, ich bin ausser mir",Jubiläumscast Wien 2012,Jubiläumscast Wien 2012,Show-Tunes,23,Baixa,Não hit,False,0.557,0.474,0.626,0.763,0.381,0.0,0.389,148.656,62240,1.0373333333333334,Acústica
5AfTAra1cEVXMsH50FvAHg,Growltiger's Last Stand / The Ballad Of Billy McCaw,"Andrew Lloyd Webber,""Cats"" 1983 Broadway Cast,Stephen Hanan,Bonnie Simmons,Harry Groener,Reed Jones,Terrence Mann,Hector Jaime Mercado,Timothy Scott,Steven Gelfer",Andrew Lloyd Webber,Show-Tunes,24,Baixa,Não hit,False,0.39,0.331,0.164,0.913,0.0369,0.000271,0.107,96.328,701186,11.686433333333333,Acústica
4ea69rZxGlnAYSaaR3fpVv,Velma's Revenge,Kristin Chenoweth,Kristin Chenoweth,Show-Tunes,23,Baixa,Não hit,False,0.478,0.583,0.675,0.693,0.0782,4.72e-06,0.114,134.219,59880,0.998,Acústica
3uniH3EG5TDfXZoTyt0HzE,Redevenir Petit,Claude-Michel Schönberg,Claude-Michel Schönberg,Show-Tunes,23,Baixa,Não hit,False,0.398,0.497,0.389,0.876,0.0334,0.000188,0.313,123.916,197573,3.292883333333333,Acústica
4b9Wb0qiHD5wHuwACSSEcp,On the Other Side,Laura Osnes,Laura Osnes,Show-Tunes,24,Baixa,Não hit,False,0.506,0.395,0.207,0.598,0.043,0.0,0.109,79.152,248858,4.147633333333333,Equilibrada
2VijFxKwERVCceWRhplsBO,Today and Ev'ry Day,"Heidi Blickenstaff,Emma Hunton,Company - Freaky Friday: A New Musical",Heidi Blickenstaff,Show-Tunes,23,Baixa,Não hit,False,0.497,0.359,0.478,0.842,0.0677,0.0,0.0952,129.43,417413,6.956883333333334,Acústica
6c3FbZMrpm76qF1eTHQmrd,Du wirst niemals eine Lady,"Isabel Dörfler,Valerie Link",Isabel Dörfler,Show-Tunes,23,Baixa,Não hit,False,0.512,0.593,0.638,0.71,0.506,0.0,0.616,75.229,317906,5.2984333333333336,Acústica
6vecmqzege7WsjllcsLBPv,Aldiana Memories,Sabrina Weckerlin,Sabrina Weckerlin,Show-Tunes,23,Baixa,Não hit,False,0.638,0.65,0.392,0.215,0.0369,0.0,0.185,119.972,238000,3.966666666666667,Equilibrada
1d63O3nVHYJIRz0YeJmMTQ,Jenseits der Nacht (Reprise),"Wietske van Tongeren, Uwe Kröger",Wietske Van Tongeren,Show-Tunes,24,Baixa,Não hit,False,0.566,0.548,0.118,0.642,0.0296,2.48e-06,0.23,99.154,210946,3.5157666666666665,Acústica
1yJkzSKUpfwhrPXuAwVR1X,Follow That Dream,"Cheyenne Jackson,Jenn Gambatese",Cheyenne Jackson,Show-Tunes,23,Baixa,Não hit,False,0.607,0.137,0.473,0.756,0.0571,1.78e-06,0.12,134.286,106626,1.7771,Acústica
04J7KuW9Fg6azDb3AjSowB,The View From Here,"Christian Borle,Jake Ryan Flynn",Christian Borle,Show-Tunes,23,Baixa,Não hit,False,0.345,0.319,0.22,0.806,0.0465,0.0,0.12,163.248,363346,6.055766666666667,Acústica
1YjMV13COo76UnrWAK1Ih7,Seventeen - Reprise,Sarah Charles Lewis,Sarah Charles Lewis,Show-Tunes,23,Baixa,Não hit,False,0.559,0.132,0.434,0.91,0.046,1.25e-06,0.0884,46.471,38080,0.6346666666666667,Acústica
5YBvrvu8Je4ROa8S4FWBBS,Nur kein genieren,Jubiläumscast Wien 2012,Jubiläumscast Wien 2012,Show-Tunes,23,Baixa,Não hit,False,0.475,0.465,0.689,0.675,0.391,0.0,0.736,130.055,184106,3.068433333333333,Acústica
1V6vTajNRUYygoR90yNm11,In the Way - Reprise,"Beth Leavel,Mark Jacoby",Beth Leavel,Show-Tunes,23,Baixa,Não hit,False,0.604,0.162,0.444,0.83,0.496,0.0,0.503,165.267,51240,0.854,Acústica
1GpNLxge4v7VKm39RljAEc,You Haven't Seen the Last of Me,"Stephanie J. Block,Teal Wicks,Micaela Diamond",Stephanie J. Block,Show-Tunes,24,Baixa,Não hit,False,0.403,0.555,0.299,0.734,0.0442,0.0,0.206,136.719,177422,2.9570333333333334,Acústica
3J0RNQUemYOWZR3GO6UJUq,Transition 1,"Lindsay Mendez,Alex Brightman",Lindsay Mendez,Show-Tunes,23,Baixa,Não hit,False,0.595,0.294,0.751,0.77,0.0321,0.0,0.388,82.136,34026,0.5671,Acústica
4PSzIyHIztKqlrM05x3bDq,The Ball,"Andrew Lloyd Webber,Helen George,Laura Baldwin,Victoria Hamilton-Barritt,Ivano Turco,Georgina Castle,Carrie Hope Fletcher",Andrew Lloyd Webber,Show-Tunes,24,Baixa,Não hit,False,0.492,0.29,0.422,0.764,0.0949,0.0,0.212,143.386,575733,9.59555,Acústica
5Qf3XVlVIL9lFu8oaxHlE8,Join the Parade,"Terrence Mann,Tuck Everlasting Original Broadway Cast Ensemble",Terrence Mann,Show-Tunes,24,Baixa,Não hit,False,0.634,0.804,0.318,0.482,0.172,0.0,0.237,144.938,38760,0.646,Equilibrada
1Lzd3JpXJZrvRAQMSDRuCI,This River Between Us (Bonus Track),"Bobby Steggert,Norbert Leo Butz",Bobby Steggert,Show-Tunes,23,Baixa,Não hit,False,0.44,0.467,0.288,0.785,0.0422,0.0,0.181,141.066,177133,2.9522166666666667,Acústica
0ileL1L3Vtpf5VZ5RQZ94m,Found/Tonight,"Ben Platt,Lin-Manuel Miranda",Ben Platt,Show-Tunes,57,Média,Não hit,False,0.349,0.307,0.447,0.801,0.0402,0.0,0.0968,80.964,179242,2.9873666666666665,Acústica
2p0FjrYZlNhEejQOLXHP2n,Seventeen,"Barrett Wilbert Weed,Ryan McCartan",Barrett Wilbert Weed,Show-Tunes,59,Média,Não hit,False,0.336,0.217,0.302,0.662,0.0487,0.0,0.315,77.158,191533,3.1922166666666665,Acústica
3dskm5fAe8OkBtM9E0VVWx,Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda,Alex Lacamoire,Ana Villafañe,Anthony Ramos,Artists for Puerto Rico,Camila Cabello,Dessa,Ednita Nazario,Fat Joe,Gilberto Santa Rosa,Gina Rodriguez,Gloria Estefan,Jennifer Lopez,Joell Ortiz,John Leguizamo,Juan Luis Guerra 4.40,Luis Fonsi,Marc Anthony,Pj Sin Suela,Pedro Capó,Rita Moreno,Rubén Blades,Tommy Torres",Lin-Manuel Miranda,Show-Tunes,51,Média,Não hit,False,0.471,0.791,0.507,0.0198,0.238,0.0,0.232,188.36,200457,3.34095,Equilibrada
47d2mzkc3bPUD93NB0gKLR,"Noble Maiden Fair (A Mhaighdean Bhan Uasal) - From ""Brave""/Soundtrack","Emma Thompson,Peigi Barker",Emma Thompson,Show-Tunes,48,Média,Não hit,False,0.291,0.0309,0.265,0.98,0.0413,1.34e-05,0.0624,125.472,156040,2.6006666666666667,Acústica
0yM3VmM8gHEVGViKvAbQkc,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003","Kristin Chenoweth,Idina Menzel",Kristin Chenoweth,Show-Tunes,54,Média,Não hit,False,0.333,0.377,0.245,0.722,0.0343,0.0,0.0333,87.613,353920,5.898666666666666,Acústica
0QCM97jGFzXZCxsWm3sgQ5,Freeze Your Brain,"Ryan McCartan,Barrett Wilbert Weed",Ryan Mccartan,Show-Tunes,58,Média,Não hit,False,0.499,0.45,0.36,0.688,0.0544,0.0,0.0645,134.932,173506,2.891766666666667,Acústica
7CBrUf50mf2IqcRZla38by,She Used to Be Mine,Jessie Mueller,Jessie Mueller,Show-Tunes,58,Média,Não hit,False,0.606,0.223,0.132,0.549,0.0356,0.0,0.115,125.097,260573,4.342883333333333,Equilibrada
5byUll2f3Zgnli3wJPoKRL,The Music Of The Night - From 'The Phantom Of The Opera' Motion Picture,"Andrew Lloyd Webber,Gerard Butler",Andrew Lloyd Webber,Show-Tunes,55,Média,Não hit,False,0.169,0.0722,0.113,0.844,0.0393,2.47e-05,0.114,46.168,342026,5.700433333333334,Acústica
7ltdj5XzKOV6bRldI9nt5e,We Need a Little Christmas,Angela Lansbury,Angela Lansbury,Show-Tunes,22,Baixa,Não hit,False,0.499,0.457,0.766,0.755,0.0593,0.0,0.434,128.896,180826,3.0137666666666667,Acústica
4JUwY5F2ULraA4CZdbcdjW,"Ultraluminary (From the Netflix Film ""Over the Moon"")",Phillipa Soo,Phillipa Soo,Show-Tunes,44,Média,Não hit,False,0.67,0.708,0.246,0.0764,0.0613,0.0,0.0565,129.955,200000,3.3333333333333335,Equilibrada
